,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
311,2020,2,D,발달상권,1001175,2863.0,서울 강동구 고덕역,3.0,98.0,509246242.0
312,2020,2,D,발달상권,1001174,1309.0,등촌역,29.0,37.0,157093804.0
313,2020,2,D,발달상권,1001173,1943.0,서울 강동구 명일역,18.0,57.0,179980522.0
314,2020,2,D,발달상권,1001172,823.0,어린이대공원역,2.0,93.0,501923000.0
315,2020,2,D,발달상권,1001171,16.0,NaN,NaN,NaN,NaN
316,2020,2,D,발달상권,1001170,346.0,공덕역,1.0,196.0,1228000000.0
317,2020,2,D,발달상권,1001169,496.0,서울 용산구 숙대입구역,3.0,67.0,371583333.0
318,2020,2,D,발달상권,1001168,243.0,남영역,3.0,59.0,311193122.0
319,2020,2,D,발달상권,1001167,484.0,서울 마포구 공덕역_1,2.0,119.0,766050177.0
320,2020,2,D,발달상권,1001166,2945.0,서울 마포구 마포역_2,6.0,84.0,448237756.0
321,2020,2,D,발달상권,1001165,2003.0,서울 광진구 건대입구역_2,9.0,41.0,151001798.0
322,2020,2,D,발달상권,1001164,690.0,서울 마포구 마포역_1,4.0,65.0,262996436.0
323,2020,2,D,발달상권,1001163,4782.0,서울 강동구 천호역_2,9.0,82.0,326063343.0
324,2020,2,D,발달상권,1001162,933.0,서울 광진구 건대입구역_1,10.0,41.0,164106061.0
325,2020,2,D,발달상권,1001161,525.0,NaN,NaN,NaN,NaN
326,2020,2,D,발달상권,1001160,1865.0,서울 광진구 구의역,21.0,39.0,143285560.0
327,2020,2,D,발달상권,1001159,282.0,NaN,NaN,NaN,NaN
328,2020,2,D,발달상권,1001158,712.0,당산역_2,3.0,31.0,161157476.0
329,2020,2,D,발달상권,1001157,279.0,서울 강동구 천호역_1,8.0,49.0,220574569.0
330,2020,2,D,발달상권,1001156,3407.0,서울 강동구 길동역,25.0,39.0,157717900.0
331,2020,2,D,발달상권,1001155,624.0,용산 전자상가_5,13.0,42.0,237020910.0
332,2020,2,D,발달상권,1001154,332.0,용산 전자상가_4,1.0,68.0,511233333.0
333,2020,2,D,발달상권,1001153,1051.0,당산역_1,2.0,46.0,282704893.0
334,2020,2,D,발달상권,1001152,198.0,서울 광진구 강변역,1.0,184.0,896666667.0
335,2020,2,D,발달상권,1001151,251.0,용산 전자상가_3,2.0,55.0,183328063.0
336,2020,2,D,발달상권,1001150,797.0,서울 용산구 이태원역,11.0,97.0,662083153.0
337,2020,2,D,발달상권,1001149,147.0,NaN,NaN,NaN,NaN
338,2020,2,D,발달상권,1001148,83.0,목동사거리,1.0,29.0,145250000.0
339,2020,2,D,발달상권,1001147,177.0,용산 전자상가_2,1.0,85.0,409857143.0
340,2020,2,D,발달상권,1001146,121.0,용산구청,4.0,97.0,452989881.0
341,2020,2,D,발달상권,1001145,1472.0,용산 전자상가_1,1.0,84.0,548842697.0
342,2020,2,D,발달상권,1001144,800.0,NaN,NaN,NaN,NaN
343,2020,2,D,발달상권,1001143,371.0,서울 용산구 신용산역,2.0,43.0,289678571.0
344,2020,2,D,발달상권,1001142,215.0,NaN,NaN,NaN,NaN
345,2020,2,D,발달상권,1001141,1270.0,압구정 로데오거리_2,10.0,55.0,339982971.0
346,2020,2,D,발달상권,1001140,1825.0,서울 강남구 압구정역,44.0,75.0,488344729.0
347,2020,2,D,발달상권,1001139,1291.0,서울 영등포구 영등포구청역,1.0,15.0,63500000.0
348,2020,2,D,발달상권,1001138,612.0,압구정 로데오거리_1,15.0,188.0,2018349048.0
349,2020,2,D,발달상권,1001137,770.0,서울 강동구 둔촌동역,10.0,55.0,160363810.0
350,2020,2,D,발달상권,1001136,860.0,오목교역,2.0,77.0,443327257.0
351,2020,2,D,발달상권,1001135,3791.0,신사동 가로수길,59.0,58.0,293419688.0
352,2020,2,D,발달상권,1001134,18.0,NaN,NaN,NaN,NaN
353,2020,2,D,발달상권,1001133,917.0,청담사거리_3,2.0,104.0,698750000.0
354,2020,2,D,발달상권,1001132,515.0,NaN,NaN,NaN,NaN
355,2020,2,D,발달상권,1001131,1126.0,청담역_2,5.0,112.0,1689337169.0
356,2020,2,D,발달상권,1001130,197.0,NaN,NaN,NaN,NaN
357,2020,2,D,발달상권,1001129,367.0,청담사거리_2,1.0,125.0,1012306944.0
358,2020,2,D,발달상권,1001128,266.0,청담사거리_1,3.0,52.0,430392045.0
359,2020,2,D,발달상권,1001127,2565.0,서울 영등포구 여의도역_1,1.0,144.0,822659284.0
360,2020,2,D,발달상권,1001126,241.0,서울 양천구 신정네거리역_2,7.0,35.0,108287415.0
361,2020,2,D,발달상권,1001125,427.0,학동사거리_2,4.0,68.0,452158972.0
362,2020,2,D,발달상권,1001124,1742.0,서울 영등포구 영등포시장역,4.0,29.0,189257619.0
363,2020,2,D,발달상권,1001123,424.0,학동사거리_1,4.0,63.0,441669318.0
364,2020,2,D,발달상권,1001122,1441.0,여의도 시범아파트앞,3.0,162.0,815668367.0
365,2020,2,D,발달상권,1001121,456.0,영등포역_3,4.0,17.0,118373810.0
366,2020,2,D,발달상권,1001120,374.0,도산공원사거리_1,5.0,58.0,388462344.0
367,2020,2,D,발달상권,1001119,816.0,영등포역_2,2.0,15.0,82062500.0
368,2020,2,D,발달상권,1001118,1475.0,문래동 주민센터,1.0,116.0,681225000.0
369,2020,2,D,발달상권,1001117,929.0,강남구 신사역_2,17.0,76.0,362854190.0
370,2020,2,D,발달상권,1001116,438.0,영등포역_1,1.0,13.0,96954545.0
371,2020,2,D,발달상권,1001115,780.0,서울 강남구 강남구청역_2,3.0,55.0,332000000.0
372,2020,2,D,발달상권,1001114,794.0,강남구 신사역_1,13.0,54.0,241714807.0
373,2020,2,D,발달상권,1001113,14.0,NaN,NaN,NaN,NaN
374,2020,2,D,발달상권,1001112,106.0,NaN,NaN,NaN,NaN
375,2020,2,D,발달상권,1001111,509.0,서울 강남구 강남구청역_1,10.0,55.0,314151888.0
376,2020,2,D,발달상권,1001110,2461.0,잠실역,5.0,173.0,944060655.0
377,2020,2,D,발달상권,1001109,1848.0,강남구 논현역_4,21.0,52.0,262732333.0
378,2020,2,D,발달상권,1001108,485.0,학동역,7.0,95.0,470690895.0
379,2020,2,D,발달상권,1001107,1428.0,방이동 먹자골목,28.0,49.0,196735817.0
380,2020,2,D,발달상권,1001106,148.0,서울 강남구 학동역_2,1.0,25.0,123285714.0
381,2020,2,D,발달상권,1001105,1255.0,서울 동작구 노량진역,6.0,29.0,135671210.0
382,2020,2,D,발달상권,1001104,76.0,NaN,NaN,NaN,NaN
383,2020,2,D,발달상권,1001103,24.0,NaN,NaN,NaN,NaN
384,2020,2,D,발달상권,1001102,877.0,서울 강남구 학동역_1,18.0,50.0,258509042.0
385,2020,2,D,발달상권,1001101,3054.0,선정릉역_2,82.0,52.0,262408949.0
386,2020,2,D,발달상권,1001100,68.0,강남구 논현역_3,1.0,33.0,172875000.0
387,2020,2,D,발달상권,1001099,679.0,포스코사거리_2,13.0,66.0,315121294.0
388,2020,2,D,발달상권,1001098,2126.0,포스코사거리_1,33.0,54.0,299881150.0
389,2020,2,D,발달상권,1001096,5094.0,신도림역,5.0,80.0,461619341.0
390,2020,2,D,발달상권,1001095,3912.0,강남구 논현역_2,64.0,52.0,253861570.0
391,2020,2,D,발달상권,1001094,644.0,선정릉역_1,16.0,91.0,457135392.0
392,2020,2,D,발달상권,1001093,3124.0,신천역,51.0,45.0,207758945.0
393,2020,2,D,발달상권,1001092,1934.0,강남구 논현역_1,25.0,39.0,201124245.0
394,2020,2,D,발달상권,1001091,5.0,NaN,NaN,NaN,NaN
395,2020,2,D,발달상권,1001090,595.0,삼정역_2,13.0,62.0,287760606.0
396,2020,2,D,발달상권,1001089,80.0,삼정역_1,1.0,51.0,211333333.0
397,2020,2,D,발달상권,1001088,1547.0,삼성역_1,36.0,53.0,276621824.0
398,2020,2,D,발달상권,1001087,2149.0,서울 강남구 선릉역_2,49.0,38.0,200869407.0
399,2020,2,D,발달상권,1001086,2.0,NaN,NaN,NaN,NaN
400,2020,2,D,발달상권,1001085,3191.0,서울 서초구 강남역,68.0,50.0,232612619.0
401,2020,2,D,발달상권,1001084,663.0,서울 강남구 선릉역_1,7.0,63.0,347108051.0
402,2020,2,D,발달상권,1001083,571.0,서울 송파구 석촌역_2,20.0,54.0,243853532.0
403,2020,2,D,발달상권,1001082,4194.0,선릉역_2,73.0,44.0,258139826.0
404,2020,2,D,발달상권,1001081,1089.0,서울 강남구 역삼역_2,22.0,57.0,287100010.0
405,2020,2,D,발달상권,1001080,191.0,서울 송파구 석촌역_1,7.0,45.0,188920697.0
406,2020,2,D,발달상권,1001079,3.0,NaN,NaN,NaN,NaN
407,2020,2,D,발달상권,1001078,2804.0,서울 강남구 강남역_2,6.0,85.0,611450964.0
408,2020,2,D,발달상권,1001077,1393.0,선릉역_1,4.0,69.0,852577312.0
409,2020,2,D,발달상권,1001076,667.0,구로역,2.0,50.0,217191304.0
410,2020,2,D,발달상권,1001075,398.0,NaN,NaN,NaN,NaN
411,2020,2,D,발달상권,1001074,2660.0,대림역_2,8.0,40.0,162079300.0
412,2020,2,D,발달상권,1001073,5614.0,서울 강남구 역삼역_1,78.0,53.0,281223209.0
413,2020,2,D,발달상권,1001072,1194.0,신대방삼거리역,22.0,39.0,151214793.0
414,2020,2,D,발달상권,1001071,2019.0,서울 강남구 한티역,23.0,55.0,326551425.0
415,2020,2,D,발달상권,1001070,355.0,은마아파트입구사거리_4,4.0,50.0,390734513.0
416,2020,2,D,발달상권,1001069,283.0,은마아파트입구사거리_3,3.0,74.0,440333333.0
417,2020,2,D,발달상권,1001068,15.0,NaN,NaN,NaN,NaN
418,2020,2,D,발달상권,1001067,4454.0,오류동역,19.0,42.0,120371371.0
419,2020,2,D,발달상권,1001066,2502.0,서울 강남구 강남역,15.0,47.0,262464087.0
420,2020,2,D,발달상권,1001065,88.0,은마아파트입구사거리_1,6.0,68.0,340750000.0
421,2020,2,D,발달상권,1001064,1862.0,대림역_1,8.0,26.0,119933321.0
422,2020,2,D,발달상권,1001063,1427.0,교대역_4,7.0,74.0,469288006.0
423,2020,2,D,발달상권,1001062,3386.0,서울 강남구 강남역_1,8.0,98.0,855484621.0
424,2020,2,D,발달상권,1001061,2628.0,방배동카페골목,30.0,71.0,354670339.0
425,2020,2,D,발달상권,1001059,23.0,NaN,NaN,NaN,NaN
426,2020,2,D,발달상권,1001058,2799.0,역삼역_1,70.0,49.0,240652025.0
427,2020,2,D,발달상권,1001057,1739.0,교대역_2,22.0,50.0,277099656.0
428,2020,2,D,발달상권,1001056,524.0,서울 송파구 가락시장역,3.0,91.0,313294178.0
429,2020,2,D,발달상권,1001055,53.0,NaN,NaN,NaN,NaN
430,2020,2,D,발달상권,1001054,614.0,서울 강남구 대치역_2,1.0,86.0,1294542735.0
431,2020,2,D,발달상권,1001053,513.0,NaN,NaN,NaN,NaN
432,2020,2,D,발달상권,1001052,2352.0,뱅뱅사거리_2,13.0,51.0,287079583.0
433,2020,2,D,발달상권,1001051,5055.0,보라매공원,16.0,72.0,238045856.0
434,2020,2,D,발달상권,1001050,2605.0,교대역_1,36.0,67.0,337392670.0
435,2020,2,D,발달상권,1001049,2624.0,개봉동 현대아파트 인근,55.0,56.0,132071729.0
436,2020,2,D,발달상권,1001048,1913.0,뱅뱅사거리,3.0,44.0,319409639.0
437,2020,2,D,발달상권,1001047,1035.0,뱅뱅사거리_1,20.0,54.0,245420076.0
438,2020,2,D,발달상권,1001046,3164.0,서울 관악구 신림역_4,22.0,26.0,134403467.0
439,2020,2,D,발달상권,1001045,1141.0,동작구 총신대입구역_1,14.0,53.0,206301497.0
440,2020,2,D,발달상권,1001044,1816.0,양재역_3,34.0,60.0,269230586.0
441,2020,2,D,발달상권,1001043,2035.0,동작구 총신대입구역_2,9.0,59.0,469080686.0
442,2020,2,D,발달상권,1001042,479.0,서울 서초구 남부터미널역_3,10.0,72.0,380242900.0
443,2020,2,D,발달상권,1001041,1471.0,NaN,NaN,NaN,NaN
444,2020,2,D,발달상권,1001040,1371.0,서울 관악구 신림역_3,16.0,25.0,142454939.0
445,2020,2,D,발달상권,1001039,2229.0,서울 서초구 남부터미널역_2,4.0,47.0,245678707.0
446,2020,2,D,발달상권,1001038,121.0,구로디지탈1단지,10.0,37.0,60709524.0
447,2020,2,D,발달상권,1001037,1701.0,양재역,24.0,59.0,286512251.0
448,2020,2,D,발달상권,1001036,399.0,문정역,10.0,52.0,214196190.0
449,2020,2,D,발달상권,1001035,549.0,매봉역,8.0,81.0,397381393.0
450,2020,2,D,발달상권,1001034,1170.0,서울 서초구 방배역,20.0,55.0,285726638.0
451,2020,2,D,발달상권,1001033,1197.0,서울 서초구 남부터미널역_1,5.0,99.0,520913857.0
452,2020,2,D,발달상권,1001032,1652.0,서울 관악구 신림역_2,9.0,52.0,172776164.0
453,2020,2,D,발달상권,1001031,789.0,서울 관악구 신림역_1,2.0,13.0,98380814.0
454,2020,2,D,발달상권,1001030,865.0,양재역_2,12.0,59.0,295240948.0
455,2020,2,D,발달상권,1001029,10.0,NaN,NaN,NaN,NaN
456,2020,2,D,발달상권,1001028,577.0,서울 관악구 서울대입구역_2,3.0,40.0,171833333.0
457,2020,2,D,발달상권,1001027,1877.0,가산디지털단지역_3,4.0,14.0,104066461.0
458,2020,2,D,발달상권,1001026,336.0,구로디지털단지역,6.0,54.0,201425519.0
459,2020,2,D,발달상권,1001025,7167.0,서울 관악구 서울대입구역_1,34.0,44.0,175433537.0
460,2020,2,D,발달상권,1001024,932.0,관악구 사당역_1,15.0,61.0,340748498.0
461,2020,2,D,발달상권,1001023,667.0,가산디지털단지역_2,4.0,38.0,111875053.0
462,2020,2,D,발달상권,1001022,931.0,관악구 사당역_2,3.0,32.0,142056818.0
463,2020,2,D,발달상권,1001021,28.0,NaN,NaN,NaN,NaN
464,2020,2,D,발달상권,1001019,96.0,포이사거리_1,1.0,29.0,117250000.0
465,2020,2,D,발달상권,1001018,1842.0,포이사거리_2,28.0,52.0,262111385.0
466,2020,2,D,발달상권,1001017,303.0,관악구 사당역_3,2.0,70.0,305583333.0
467,2020,2,D,발달상권,1001016,1711.0,서울 관악구 대학동_1,5.0,46.0,149427182.0
468,2020,2,D,발달상권,1001015,1193.0,서울 금천구 독산1동_1,11.0,37.0,129750649.0
469,2020,2,D,발달상권,1001013,1625.0,양재 화물트럭터미널앞_2,6.0,80.0,384647382.0
470,2020,2,D,발달상권,1001012,1.0,NaN,NaN,NaN,NaN
471,2020,2,D,발달상권,1001011,1737.0,서울 금천구 시흥1동_4,16.0,45.0,145144838.0
472,2020,2,A,골목상권,1001010,3037.0,풍성로37가길,46.0,47.0,162034024.0
473,2020,2,A,골목상권,1001009,3688.0,천호옛길,52.0,48.0,171703193.0
474,2020,2,A,골목상권,1001008,2360.0,천호옛14길,27.0,43.0,169351550.0
475,2020,2,A,골목상권,1001007,2044.0,천호대로219길,37.0,47.0,140666774.0
476,2020,2,A,골목상권,1001006,4159.0,천호대로197길,53.0,51.0,188402594.0
477,2020,2,A,골목상권,1001005,2673.0,천호대로187길,49.0,53.0,164850976.0
478,2020,2,A,골목상권,1001004,4148.0,천호대로170길,80.0,49.0,169975385.0
479,2020,2,A,골목상권,1001003,2680.0,천호대로162길,14.0,58.0,263684340.0
480,2020,2,A,골목상권,1001002,4396.0,천중로51길,69.0,57.0,190459481.0
481,2020,2,A,골목상권,1001001,6514.0,천중로39길,124.0,53.0,181490114.0
482,2020,2,A,골목상권,1001000,1706.0,진황도로47길,38.0,45.0,146169013.0
483,2020,2,A,골목상권,1000999,7642.0,진황도로27길,49.0,43.0,201819543.0
484,2020,2,A,골목상권,1000998,3195.0,올림픽로98길,54.0,47.0,158177779.0
485,2020,2,A,골목상권,1000997,2203.0,올림픽로80길,11.0,46.0,215691416.0
486,2020,2,A,골목상권,1000996,1623.0,올림픽로78길,12.0,67.0,275945485.0
487,2020,2,A,골목상권,1000995,2639.0,올림픽로77길,64.0,47.0,224309915.0
488,2020,2,A,골목상권,1000994,2458.0,올림픽로71길,17.0,52.0,195589260.0
489,2020,2,A,골목상권,1000993,1515.0,올림픽로48길,38.0,57.0,194495546.0
490,2020,2,A,골목상권,1000992,3495.0,양재대로96길,33.0,59.0,213542208.0
491,2020,2,A,골목상권,1000991,3687.0,양재대로95길,84.0,49.0,180401892.0
492,2020,2,A,골목상권,1000990,4071.0,양재대로91길,56.0,57.0,176306721.0
493,2020,2,A,골목상권,1000989,4711.0,양재대로133길,95.0,51.0,172349721.0
494,2020,2,A,골목상권,1000988,4284.0,양재대로124길,63.0,50.0,155881236.0
495,2020,2,A,골목상권,1000987,1444.0,양재대로116길,25.0,46.0,131547029.0
496,2020,2,A,골목상권,1000986,4752.0,양재대로101길,138.0,47.0,162977900.0
497,2020,2,A,골목상권,1000985,6882.0,암사길,151.0,48.0,157803507.0
498,2020,2,A,골목상권,1000984,4480.0,성안로3길,98.0,58.0,196153176.0
499,2020,2,A,골목상권,1000983,3531.0,성내로5길,39.0,56.0,221575504.0
500,2020,2,A,골목상권,1000982,1201.0,상일로5길,16.0,44.0,132310417.0
501,2020,2,A,골목상권,1000981,1903.0,상암로5길,32.0,46.0,166289842.0
502,2020,2,A,골목상권,1000980,2895.0,상암로51길,38.0,51.0,163534791.0
503,2020,2,A,골목상권,1000979,3136.0,상암로4길,64.0,44.0,167108804.0
504,2020,2,A,골목상권,1000978,3856.0,상암로14길,61.0,52.0,184627163.0
505,2020,2,A,골목상권,1000977,2723.0,명일로13길,46.0,53.0,176166841.0
506,2020,2,A,골목상권,1000976,2759.0,동남로85길,30.0,49.0,162861508.0
507,2020,2,A,골목상권,1000975,1560.0,동남로82길,5.0,44.0,150247619.0
508,2020,2,A,골목상권,1000974,2359.0,동남로65길,16.0,50.0,166105308.0
509,2020,2,A,골목상권,1000973,4180.0,구천면로42길,59.0,47.0,180081604.0
510,2020,2,A,골목상권,1000972,5239.0,구천면로41길,98.0,48.0,175334688.0
511,2020,2,A,골목상권,1000971,2542.0,구천면로36길,41.0,51.0,189523274.0
512,2020,2,A,골목상권,1000970,1553.0,고덕로61길,4.0,60.0,384318903.0
513,2020,2,A,골목상권,1000969,1493.0,고덕로25길,29.0,55.0,178183520.0
514,2020,2,A,골목상권,1000968,2081.0,고덕로10길,38.0,50.0,155749486.0
515,2020,2,A,골목상권,1000967,4005.0,강동대로53길,77.0,69.0,227211293.0
516,2020,2,A,골목상권,1000966,1842.0,풍성로25길,12.0,58.0,188071032.0
517,2020,2,A,골목상권,1000965,2732.0,오금로46길,63.0,55.0,223078719.0
518,2020,2,A,골목상권,1000964,3007.0,오금로36길,78.0,51.0,194700667.0
519,2020,2,A,골목상권,1000963,4635.0,오금로11길,165.0,49.0,194307025.0
520,2020,2,A,골목상권,1000962,2609.0,양재대로72길,23.0,70.0,290949037.0
521,2020,2,A,골목상권,1000961,1532.0,양재대로71길,30.0,66.0,262545379.0
522,2020,2,A,골목상권,1000960,2667.0,양재대로64길,61.0,54.0,226616062.0
523,2020,2,A,골목상권,1000959,1499.0,양재대로62길,21.0,59.0,224468799.0
524,2020,2,A,골목상권,1000958,2573.0,송파대로30길,16.0,46.0,200221720.0
525,2020,2,A,골목상권,1000957,3357.0,송이로36길,87.0,51.0,218570789.0
526,2020,2,A,골목상권,1000956,5222.0,송이로32길,138.0,47.0,208188276.0
527,2020,2,A,골목상권,1000955,4714.0,송이로23길,141.0,50.0,197069658.0
528,2020,2,A,골목상권,1000954,6507.0,삼전로13길,193.0,45.0,206173277.0
529,2020,2,A,골목상권,1000953,8390.0,백제고분로50길,276.0,54.0,215304707.0
530,2020,2,A,골목상권,1000952,3232.0,백제고분로46길,96.0,45.0,191450331.0
531,2020,2,A,골목상권,1000951,4552.0,백제고분로45길,148.0,48.0,213909432.0
532,2020,2,A,골목상권,1000950,4079.0,백제고분로42길,156.0,44.0,190531993.0
533,2020,2,A,골목상권,1000949,3366.0,백제고분로39길,131.0,46.0,211484180.0
534,2020,2,A,골목상권,1000948,7714.0,백제고분로34길,276.0,49.0,214665929.0
535,2020,2,A,골목상권,1000947,6125.0,백제고분로33길,220.0,46.0,194668666.0
536,2020,2,A,골목상권,1000946,6250.0,백제고분로32길,230.0,51.0,197797081.0
537,2020,2,A,골목상권,1000945,6177.0,백제고분로31길,221.0,46.0,185636397.0
538,2020,2,A,골목상권,1000944,6718.0,백제고분로22길,246.0,49.0,194534566.0
539,2020,2,A,골목상권,1000943,2451.0,백제고분로21길,74.0,45.0,187794775.0
540,2020,2,A,골목상권,1000942,3820.0,마천로51길,43.0,51.0,265224688.0
541,2020,2,A,골목상권,1000941,2967.0,동남로20길,71.0,50.0,218629283.0
542,2020,2,A,골목상권,1000940,3206.0,거마로20길,39.0,49.0,193147671.0
543,2020,2,A,골목상권,1000939,2516.0,학동로77길,15.0,79.0,598750123.0
544,2020,2,A,골목상권,1000938,1601.0,학동로6길,37.0,47.0,233694556.0
545,2020,2,A,골목상권,1000937,1026.0,학동로56길,12.0,82.0,612033860.0
546,2020,2,A,골목상권,1000936,1459.0,학동로38길,30.0,54.0,292107077.0
547,2020,2,A,골목상권,1000935,407.0,테헤란로81길,6.0,48.0,227610185.0
548,2020,2,A,골목상권,1000934,3267.0,일원로9길,45.0,62.0,304402414.0
549,2020,2,A,골목상권,1000933,2324.0,일원로3길,42.0,53.0,318277363.0
550,2020,2,A,골목상권,1000932,1408.0,영동대로65길,72.0,72.0,495041463.0
551,2020,2,A,골목상권,1000931,2640.0,영동대로112길,42.0,81.0,666046284.0
552,2020,2,A,골목상권,1000930,3454.0,언주로81길,72.0,58.0,288216713.0
553,2020,2,A,골목상권,1000929,996.0,압구정로2길,16.0,62.0,317137374.0
554,2020,2,A,골목상권,1000928,1623.0,선릉로18길,52.0,57.0,279363095.0
555,2020,2,A,골목상권,1000927,1996.0,선릉로146길,31.0,57.0,325033359.0
556,2020,2,A,골목상권,1000926,1542.0,선릉로133길,36.0,51.0,293891734.0
557,2020,2,A,골목상권,1000925,2024.0,선릉로132길,24.0,67.0,466206982.0
558,2020,2,A,골목상권,1000924,835.0,선릉로121길,18.0,82.0,467264206.0
559,2020,2,A,골목상권,1000923,2504.0,삼성로75길,49.0,57.0,339318156.0
560,2020,2,A,골목상권,1000922,3340.0,삼성로69길,93.0,50.0,277075763.0
561,2020,2,A,골목상권,1000921,2621.0,삼성로64길,29.0,70.0,566170675.0
562,2020,2,A,골목상권,1000920,4254.0,삼성로63길,96.0,50.0,257410450.0
563,2020,2,A,골목상권,1000919,1716.0,삼성로57길,9.0,91.0,779690729.0
564,2020,2,A,골목상권,1000918,1262.0,삼성로147길,29.0,63.0,383710746.0
565,2020,2,A,골목상권,1000917,2804.0,삼성로115길,68.0,58.0,414212348.0
566,2020,2,A,골목상권,1000916,1513.0,봉은사로68길,49.0,45.0,210216627.0
567,2020,2,A,골목상권,1000915,1594.0,봉은사로57길,58.0,59.0,293912734.0
568,2020,2,A,골목상권,1000914,3242.0,봉은사로43길,67.0,69.0,388117175.0
569,2020,2,A,골목상권,1000913,1251.0,봉은사로29길,32.0,70.0,346644368.0
570,2020,2,A,골목상권,1000912,2224.0,봉은사로109길,52.0,90.0,749264111.0
571,2020,2,A,골목상권,1000911,1944.0,도산대로89길,36.0,88.0,676218073.0
572,2020,2,A,골목상권,1000910,896.0,도산대로81길,26.0,152.0,1162161180.0
573,2020,2,A,골목상권,1000909,2223.0,도산대로50길,22.0,74.0,450745301.0
574,2020,2,A,골목상권,1000908,983.0,도산대로38길,29.0,52.0,263113281.0
575,2020,2,A,골목상권,1000907,886.0,도산대로30길,17.0,58.0,296595046.0
576,2020,2,A,골목상권,1000906,1501.0,도산대로23길,21.0,53.0,265948321.0
577,2020,2,A,골목상권,1000905,655.0,도산대로15길,15.0,56.0,275897254.0
578,2020,2,A,골목상권,1000904,5822.0,도곡로37길,151.0,53.0,269155073.0
579,2020,2,A,골목상권,1000903,3508.0,논현로8길,81.0,51.0,239445524.0
580,2020,2,A,골목상권,1000902,2655.0,논현로63길,53.0,67.0,333539918.0
581,2020,2,A,골목상권,1000901,74.0,NaN,NaN,NaN,NaN
582,2020,2,A,골목상권,1000900,1220.0,논현로26길,23.0,62.0,295195898.0
583,2020,2,A,골목상권,1000899,400.0,논현로159길,4.0,45.0,233475092.0
584,2020,2,A,골목상권,1000898,1335.0,논현로139길,44.0,103.0,590025377.0
585,2020,2,A,골목상권,1000897,2048.0,논현로123길,43.0,44.0,225319068.0
586,2020,2,A,골목상권,1000896,3252.0,논현로115길,93.0,55.0,263833049.0
